t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
114.067564,0.000728134,2.43188e-05,0.000728611,1.938,-0.00180722,-2.47956e-05,0.00180627,-179.214,0.410871872
115.167570,0.000731949,2.43188e-05,0.000732426,1.926,-0.00182534,-2.57493e-05,0.00182439,-179.202,0.41523168
116.479147,0.000737194,2.47956e-05,0.000737194,1.944,-0.00184251,-2.57493e-05,0.00184155,-179.214,0.420448288
117.003456,0.000739578,2.47956e-05,0.000740055,1.932,-0.00186063,-2.57493e-05,0.00185967,-179.22,0.422503808
118.011163,0.000742916,2.47956e-05,0.000743393,1.926,-0.00187779,-2.57493e-05,0.00187684,-179.226,0.426520288
119.022156,0.000747208,2.52725e-05,0.000747208,1.944,-0.00189591,-2.57493e-05,0.00189496,-179.232,0.430563168
120.032480,0.000751499,2.52725e-05,0.000751499,1.932,-0.00191403,-2.57493e-05,0.00191308,-179.238,0.434563936
121.031100,0.000756267,2.52725e-05,0.000756744,1.914,-0.00193215,-2.57493e-05,0.0019312,-179.25,0.438527872
122.040662,0.000760082,2.52725e-05,0.000760559,1.932,-0.00194932,-2.6703e-05,0.00194836,-179.238,0.442561376
123.051683,0.000763897,2.52725e-05,0.000764374,1.926,-0.00196745,-2.6703e-05,0.00196649,-179.244,0.446542048
124.061394,0.000768188,2.57493e-05,0.000768188,1.938,-0.00198461,-2.6703e-05,0.00198366,-179.25,0.450535392
125.072116,0.00077248,2.57493e-05,0.00077248,1.926,-0.00200273,-2.6703e-05,0.00200178,-179.256,0.454577312
126.167987,0.000776771,2.62262e-05,0.000777248,1.938,-0.0020199,-2.6703e-05,0.00201894,-179.244,0.458889536
127.479161,0.000780586,2.62262e-05,0.000781063,1.932,-0.00203802,-2.6703e-05,0.00203706,-179.25,0.464115936
128.367967,0.000784401,2.62262e-05,0.000784878,1.92,-0.00205614,-2.6703e-05,0.00205518,-179.256,0.467633056
129.101976,0.000787262,2.62262e-05,0.000787739,1.938,-0.00207426,-2.6703e-05,0.0020733,-179.262,0.47050368
130.111672,0.000791077,2.62262e-05,0.000791553,1.932,-0.00209142,-2.6703e-05,0.00209047,-179.268,0.474552928
131.112880,0.000794414,2.62262e-05,0.000794891,1.92,-0.00210954,-2.76567e-05,0.00210859,-179.256,0.47854128
132.124423,0.000799183,2.62262e-05,0.000799183,1.908,-0.00212766,-2.6703e-05,0.00212671,-179.28,0.48252656
133.133986,0.000803951,2.6703e-05,0.000803951,1.926,-0.00214483,-2.6703e-05,0.00214387,-179.286,0.486590112
134.143030,0.000807289,2.71798e-05,0.000807766,1.938,-0.00216295,-2.76567e-05,0.00216199,-179.274,0.490586272
135.152707,0.000811581,2.71798e-05,0.000812057,1.926,-0.00218107,-2.76567e-05,0.00218011,-179.28,0.494532192
136.154169,0.000815872,2.71798e-05,0.000816349,1.914,-0.00219823,-2.76567e-05,0.00219728,-179.286,0.498559968
137.168067,0.000820164,2.76567e-05,0.00082064,1.932,-0.00221635,-2.76567e-05,0.0022154,-179.292,0.50259648
138.479198,0.000825409,2.76567e-05,0.000825886,1.92,-0.00223447,-2.76567e-05,0.00223352,-179.298,0.507776736
139.368055,0.000830654,2.76567e-05,0.000831131,1.932,-0.00225259,-2.76567e-05,0.00225164,-179.304,0.511320256
140.468048,0.000836376,2.76567e-05,0.000836853,1.914,-0.00227071,-2.76567e-05,0.00226976,-179.31,0.515664
